bankable acteur,moyenne
Benoît Magimel,593227.0
Milla Jovovich,778222.0
,
,
Vince Vaughn,524166.0
Yvan Attal,495954.0
Matt Dillon,446956.0
Laurent Lafitte,1030443.0
,
Ethan Hawke,600844.0
Julianne Moore,577795.0
Roschdy Zem,464103.0
Val Kilmer,763045.0
,
Jean-Pierre Bacri,1041883.0
,
Charlotte Gainsbourg,601736.0
Jean-Marc Barr,538378.0
Willem Dafoe,812428.0
Shia LaBeouf,860922.0
Christian Slater,531912.0
Uma Thurman,529455.0
- Artus,994468.0
,
,
Edouard Baer,765735.0
Audrey Tautou,1284086.0
,
Michael Fassbender,816691.0
Ryan Gosling,843454.0
Rooney Mara,449892.0
Natalie Portman,1348049.0
Cate Blanchett,1298132.0
Holly Hunter,504425.0
Val Kilmer,763045.0
,
,
Miou-Miou,1116193.0
Charles Berling,324520.0
Josiane Balasko,955503.0
,
,
,
,
,
,
,
,
,
,
Niels Arestrup,559184.0
Judith Godrèche,668394.0
Jean-Hugues Anglade,647571.0
Samuel Le Bihan,645480.0
Philippe Torreton,360439.0
,
Kad Merad,1302807.0
Jean-Hugues Anglade,647571.0
François Berléand,718144.0
Vincent Elbaz,647227.0
Samy Nacéri,1460289.0
Léa Drucker,370308.0
Scarlett Johansson,1254402.0
Paul Giamatti,537639.0
Chris Evans,1737423.0
Emma Watson,3449268.0
Paul Rudd,912182.0
,
Mélanie Laurent,737378.0
Adèle Exarchopoulos,638867.0
Matthias Schoenaerts,257126.0
,
,
,
Jean Dujardin,1376846.0
Jason Bateman,524359.0
Melissa McCarthy,636423.0
Michel Galabru,1773396.0
,
Willem Dafoe,812428.0
Kate Winslet,1529444.0
,
Geoffrey Rush,1255056.0
Elsa Zylberstein,352459.0
,
,
,
William H. Macy,348926.0
Sam Rockwell,408805.0
George Clooney,965655.0
,
Geoffrey Rush,1255056.0
Gérard Depardieu,1310040.0
Pierre Richard,1233933.0
Sandrine Bonnaire,474840.0
Isabelle Carré,448247.0
Pascal Elbé,391253.0
,
Johnny Hallyday,1112004.0
Sandrine Kiberlain,633654.0
Julie Depardieu,521295.0
Elie Semoun,1189006.0
,
,
,
,
,
Dennis Quaid,349308.0
Kate Winslet,1529444.0
Oliver Gourmet,462258.0
Yolande Moreau,869413.0
Sergi Lopez,262656.0
Amy Adams,756591.0
Emily Blunt,648342.0
Ryan Gosling,843454.0
Maggie Gyllenhaal,446486.0
James Spader,663464.0
François Damiens,909456.0
Nicole Garcia,625202.0
Reda Kateb,402472.0
,
Ed Harris,756989.0
Ludivine Sagnier,722404.0
Thierry Lhermitte,983587.0
,
Adèle Exarchopoulos,638867.0
,
Isabelle Huppert,444111.0
,
,
,
Lambert Wilson,844391.0
Sandrine Bonnaire,474840.0
,
,
,
,
Jeremy Irons,727417.0
,
Mathieu Amalric,468160.0
,
Annette Bening,548003.0
Kristen Wiig,433762.0
Matt Dillon,446956.0
Milla Jovovich,778222.0
Javier Bardem,854792.0
,
,
,
Isabelle Huppert,444111.0
,
,
,
Willem Dafoe,812428.0
Robert Pattinson,1913382.0
,
James Franco,813821.0
Charlotte Gainsbourg,601736.0
,
,
Warren Beatty,324019.0
Diane Keaton,583909.0
Andie MacDowell,591118.0
Charlton Heston,1739324.0
Josh Hartnett,756547.0
Sharon Stone,705446.0
Kiefer Sutherland,416340.0
Joseph Gordon-Levitt,835723.0
Oliver Gourmet,462258.0
Sean Connery,1628324.0
Angelina Jolie,970947.0
Dennis Quaid,349308.0
Ryan Phillippe,326153.0
,
,
,
,
Charlotte Gainsbourg,601736.0
Monica Bellucci,1182197.0
André Dussollier,799227.0
Roschdy Zem,464103.0
Jeff Goldblum,984799.0
Mark Ruffalo,1113523.0
,
,
,
Isabelle Carré,448247.0
James Franco,813821.0
Seth Rogen,231913.0
Whoopi Goldberg,531781.0
Val Kilmer,763045.0
Jennifer Lopez,317439.0
Vincent Lacoste,603666.0
Emmanuelle Devos,250375.0
Christophe Lambert,621632.0
Sergi Lopez,262656.0
,
Oliver Gourmet,462258.0
Ralph Fiennes,1840748.0
Penelope Cruz,555782.0
Kristin Scott Thomas,744904.0
,
,
Holly Hunter,504425.0
- Queen Latifah,315273.0
Sandra Bullock,612196.0
Daniel Craig,1176613.0
Gwyneth Paltrow,1178753.0
Jeff Daniels,664310.0
Sigourney Weaver,1349798.0
Niels Arestrup,559184.0
Romain Duris,659140.0
Emmanuelle Devos,250375.0
Mélanie Laurent,737378.0
,
Bridget Fonda,300328.0
Harvey Keitel,415409.0
Christian Slater,531912.0
Val Kilmer,763045.0
,
,
Vincent Lacoste,603666.0
Vincent Macaigne,200313.0
,
Bruce Willis,1133115.0
Robert Pattinson,1913382.0
Mads Mikkelsen,1076825.0
Robin Williams,949237.0
Jamie Foxx,956348.0
,
,
,
,
,
Natalie Portman,1348049.0
,
Elle Fanning,617697.0
,
Emmanuelle Devos,250375.0
André Dussollier,799227.0
Pierre Arditi,528709.0
Paul Rudd,912182.0
Sean William Scott,678771.0
Sergi Lopez,262656.0
,
Isabelle Huppert,444111.0
Karim Leklou,261790.0
Richard Berry,667689.0
Laurent Lafitte,1030443.0
Bérénice Bejo,439699.0
Dwayne Johnson,1246888.0
Billy Bob Thornton,402003.0
Sigourney Weaver,1349798.0
Julianne Moore,577795.0
,
,
,
,
,
Richard Gere,541835.0
,
Isabelle Huppert,444111.0
,
Steve Buscemi,379073.0
Alison Lohman,264389.0
Adèle Exarchopoulos,638867.0
Tahar Rahim,520372.0
Karim Leklou,261790.0
Jim Caviezel,406370.0
,
,
Mark Ruffalo,1113523.0
Charlotte Rampling,592872.0
,
,
Josiane Balasko,955503.0
,
François Berléand,718144.0
Karin Viard,684440.0
,
Eric Bana,519486.0
Kevin Bacon,609898.0
Sam Rockwell,408805.0
,
,
Philippe Noiret,917390.0
Colin Firth,729197.0
Rachel Weisz,500260.0
Karim Leklou,261790.0
Laurent Lafitte,1030443.0
,
,
Claude Brasseur,1158423.0
Kad Merad,1302807.0
Elsa Zylberstein,352459.0
Michael Caine,620222.0
Brendan Fraser,586366.0
,
,
,
Anthony Hopkins,871117.0
Bérénice Bejo,439699.0
François Cluzet,936250.0
Jérémy Renier,391891.0
Zac Efron,500826.0
Billy Bob Thornton,402003.0
Paul Giamatti,537639.0
Michel Piccoli,954409.0
Colin Farrell,647831.0
Nicole Kidman,659808.0
Léa Seydoux,875598.0
Roschdy Zem,464103.0
Jean-Marc Barr,538378.0
Kate Hudson,181372.0
Naomi Watts,473915.0
Thierry Lhermitte,983587.0
Melvil Poupaud,388416.0
Romain Duris,659140.0
Glenn Close,948225.0
Sergi Lopez,262656.0
Yun-Fat Chow,787207.0
Jonathan Rhys Meyers,387057.0
Melvil Poupaud,388416.0
Nathalie Baye,738247.0
Alexandra Lamy,740247.0
Karin Viard,684440.0
,
Tobey Maguire,1529110.0
Jonathan Rhys Meyers,387057.0
Jim Caviezel,406370.0
,
- Artus,994468.0
Helen Mirren,579047.0
,
John Travolta,784453.0
,
Jesse Eisenberg,792849.0
Dakota Fanning,1011257.0
,
Denis Podalydès,489932.0
,
,
Anne Hathaway,934320.0
James McAvoy,1168856.0
,
,
,
,
,
Kevin Hart,706823.0
Ice Cube,269849.0
,
Jérémy Renier,391891.0
,
Alain Chabat,1587428.0
Marina Foïs,775638.0
Elie Semoun,1189006.0
Louise Bourgoin,501330.0
Pierre Niney,1213211.0
Melvil Poupaud,388416.0
Louise Bourgoin,501330.0
,
,
Ian McKellen,1843143.0
Salma Hayek,414951.0
John C. Reilly,471670.0
Willem Dafoe,812428.0
,
,
,
Clive Owen,636984.0
Jennifer Love Hewitt,758160.0
,
,
,
,
,
,
,
Emma Thompson,990910.0
,
,
,
,
Drew Barrymore,753467.0
Andie MacDowell,591118.0
Gérard Depardieu,1310040.0
Harvey Keitel,415409.0
Javier Bardem,854792.0
Jonathan Cohen,694715.0
Robert Downey Jr,1143031.0
,
,
Tim Allen,175467.0
Robert Downey Jr,1143031.0
Vincent Cassel,940708.0
Mathieu Kassovitz,1128188.0
Monica Bellucci,1182197.0
Laurent Lafitte,1030443.0
Vanessa Paradis,590762.0
,
Béatrice Dalle,177059.0
,
Emmanuelle Devos,250375.0
Paul Dano,597291.0
Patrick Dempsey,934333.0
Jesse Eisenberg,792849.0
Adam Sandler,160501.0
Tea Leoni,570118.0
,
Robin Williams,949237.0
Mathieu Kassovitz,1128188.0
Liev Schreiber,599554.0
Oliver Gourmet,462258.0
,
,
,
Drew Barrymore,753467.0
Will Ferrell,441872.0
Alexandra Lamy,740247.0
Benoît Poelvoorde,839930.0
Vincent Lindon,602467.0
,
,
,
Charlize Theron,654280.0
Michel Galabru,1773396.0
Michel Serrault,1105357.0
,
Ashley Judd,424981.0
,
,
Lorant Deutsch,583503.0
Marina Foïs,775638.0
Emmanuelle Devos,250375.0
,
,
Juliette Binoche,451561.0
,
,
Kad Merad,1302807.0
Javier Bardem,854792.0
,
Dennis Quaid,349308.0
,
,
Emily Watson,322618.0
,
Josh Brolin,980209.0
Kate Winslet,1529444.0
,
,
Lorant Deutsch,583503.0
,
Anne Hathaway,934320.0
Chris Pine,489195.0
,
Chadwick Boseman,2444599.0
,
,
Marion Cotillard,1384256.0
Benoît Magimel,593227.0
,
Gilles Lellouche,898194.0
Charles Berling,324520.0
François Damiens,909456.0
,
Willem Dafoe,812428.0
,
,
,
Denis Podalydès,489932.0
,
,
Kristin Scott Thomas,744904.0
François Berléand,718144.0
Samuel Le Bihan,645480.0
Oliver Gourmet,462258.0
Lorant Deutsch,583503.0
,
,
Marion Cotillard,1384256.0
Leonardo DiCaprio,2167821.0
Michael Caine,620222.0
Joseph Gordon-Levitt,835723.0
Tom Hardy,1110186.0
Cillian Murphy,1146354.0
Ellen Page,1086331.0
,
Kristin Scott Thomas,744904.0
Ramzy Bedia,961013.0
Penelope Cruz,555782.0
,
Brendan Gleeson,1178490.0
,
Jim Caviezel,406370.0
Guy Pearce,762495.0
Henry Cavill,1079663.0
,
Michael Caine,620222.0
Mathilde Seigner,761914.0
Leïla Bekhti,630885.0
,
Victoria Abril,808710.0
Gérard Lanvin,1086148.0
Harvey Keitel,415409.0
Forest Whitaker,681539.0
Jérémy Renier,391891.0
Isabelle Huppert,444111.0
Richard Berry,667689.0
Elsa Zylberstein,352459.0
,
,
,
,
Marina Foïs,775638.0
Kiefer Sutherland,416340.0
Charles Berling,324520.0
,
,
,
Isabelle Carré,448247.0
François Cluzet,936250.0
Lambert Wilson,844391.0
Sandrine Kiberlain,633654.0
,
,
Gwyneth Paltrow,1178753.0
,
,
,
,
,
,
Marina Foïs,775638.0
Camille Cottin,372997.0
Kevin Spacey,639966.0
Johnny Knoxville,542255.0
Luke Wilson,318892.0
,
,
Ramzy Bedia,961013.0
,
John Malkovich,552689.0
,
Bill Pullman,496256.0
,
Guillaume Canet,868224.0
Audrey Tautou,1284086.0
Matt Damon,1033919.0
Penelope Cruz,555782.0
,
,
François Damiens,909456.0
Pascal Elbé,391253.0
Geoffrey Rush,1255056.0
,
Bernard Campan,965339.0
,
,
,
,
,
,
,
Robin Williams,949237.0
,
,
Vincent Perez,581082.0
Jérémy Renier,391891.0
François Cluzet,936250.0
Valérie Bonneton,839651.0
,
Denis Podalydès,489932.0
Mélanie Thierry,433945.0
Oliver Gourmet,462258.0
,
Gérard Depardieu,1310040.0
Karim Leklou,261790.0
,
Nicole Kidman,659808.0
Sandrine Bonnaire,474840.0
Jean Rochefort,915380.0
Aaron Eckhart,612496.0
Carrie-Anne Moss,1261796.0
,
,
,
,
Anthony Hopkins,871117.0
Jude Law,746466.0
Rachel Weisz,500260.0
Jamel Debbouze,2206954.0
,
Christian Bale,690751.0
Jean Reno,1397999.0
Gwyneth Paltrow,1178753.0
,
,
,
Will Ferrell,441872.0
Woody Harrelson,856816.0
Kristen Wiig,433762.0
,
Paul Dano,597291.0
Antonio Banderas,650155.0
Annette Bening,548003.0
,
Benedict Cumberbatch,1605997.0
Vanessa Paradis,590762.0
,
,
Rami Malek,1708499.0
,
,
,
,
,
Emilie Dequenne,399313.0
Elsa Zylberstein,352459.0
Philippe Torreton,360439.0
,
,
Hugh Jackman,1204170.0
Greg Kinnear,257394.0
Ashley Judd,424981.0
Gilles Lellouche,898194.0
,
Jonathan Cohen,694715.0
Kad Merad,1302807.0
,
,
Eva Green,1335768.0
Angela Basset,945005.0
Famke Janssen,1127067.0
,
Rose Byrne,874493.0
Josh Hartnett,756547.0
Diane Kruger,700049.0
Pierre Arditi,528709.0
Isabelle Huppert,444111.0
Clovis Cornillac,812260.0
Denis Podalydès,489932.0
Jennifer Connelly,731433.0
,
,
,
,
,
,
Monica Bellucci,1182197.0
Léa Drucker,370308.0
,
,
,
Javier Bardem,854792.0
Paul Giamatti,537639.0
Isabelle Carré,448247.0
,
,
,
Romain Duris,659140.0
Benoît Magimel,593227.0
,
Marion Cotillard,1384256.0
Kenneth Branagh,1144969.0
,
,
,
,
,
John Goodman,555852.0
Naomi Watts,473915.0
,
Oliver Gourmet,462258.0
Cécile De France,644071.0
Diane Lane,580745.0
Luke Wilson,318892.0
Kevin Bacon,609898.0
,
,
Leïla Bekhti,630885.0
Reda Kateb,402472.0
,
,
,
Josiane Balasko,955503.0
Sergi Lopez,262656.0
Penelope Cruz,555782.0
John Malkovich,552689.0
Emilie Dequenne,399313.0
Sylvie Testud,453379.0
,
,
,
Benoît Poelvoorde,839930.0
Reda Kateb,402472.0
,
,
Emmanuelle Seigner,729917.0
,
,
,
,
,
,
Nicolas Cage,608203.0
Brendan Gleeson,1178490.0
Jon Voight,1023670.0
,
,
Geoffrey Rush,1255056.0
Joaquin Phoenix,776836.0
Kate Winslet,1529444.0
Michael Caine,620222.0
Nicole Kidman,659808.0
Luke Wilson,318892.0
Thierry Lhermitte,983587.0
,
,
Sean Penn,327128.0
Jude Law,746466.0
Kate Winslet,1529444.0
Anthony Hopkins,871117.0
Mark Ruffalo,1113523.0
Virginie Efira,546961.0
Robert Downey Jr,1143031.0
Juliette Binoche,451561.0
Brendan Gleeson,1178490.0
Emma Thompson,990910.0
,
,
,
Robert De Niro,704796.0
Danny Glover,930218.0
Matt Dillon,446956.0
,
,
Charlize Theron,654280.0
Frances McDormand,427092.0
Anne Hathaway,934320.0
,
,
Adrien Brody,609366.0
Penelope Cruz,555782.0
,
Shia LaBeouf,860922.0
,
Julianne Moore,577795.0
Ellen Page,1086331.0
Steve Carell,382115.0
Gael Garcia Bernal,195117.0
Danny Glover,930218.0
Julianne Moore,577795.0
Mark Ruffalo,1113523.0
,
Andy Garcia,632133.0
,
,
,
,
,
,
,
Marina Foïs,775638.0
Louise Bourgoin,501330.0
,
- Madonna,713576.0
,
Jean-Marc Barr,538378.0
,
Benoît Poelvoorde,839930.0
,
Tahar Rahim,520372.0
,
,
,
,
Sam Neill,847100.0
Jonathan Rhys Meyers,387057.0
,
Sylvie Testud,453379.0
Elsa Zylberstein,352459.0
Scarlett Johansson,1254402.0
Steve Buscemi,379073.0
André Dussollier,799227.0
,
,
Jeff Bridges,405986.0
,
,
Léa Drucker,370308.0
Agnès Jaoui,665349.0
,
,
Laurent Lafitte,1030443.0
Mélanie Thierry,433945.0
Matthias Schoenaerts,257126.0
Carole Bouquet,569013.0
,
Gerard Butler,497458.0
Elisabeth Shue,585565.0
Isabelle Carré,448247.0
François-Xavier Demaison,819033.0
,
Virginie Efira,546961.0
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Christophe Lambert,621632.0
Jack Black,747587.0
,
,
Richard Gere,541835.0
Uma Thurman,529455.0
Helena Bonham Carter,1875890.0
Charlotte Rampling,592872.0
,
,
Eric Judor,1024553.0
Robert Carlyle,872328.0
Guy Pearce,762495.0
,
Drew Barrymore,753467.0
Javier Bardem,854792.0
Natalie Portman,1348049.0
Kevin Costner,1006499.0
Courteney Cox,895261.0
Kurt Russell,993234.0
Christian Slater,531912.0
,
Halle Berry,970738.0
Benicio Del Toro,786290.0
Alison Lohman,264389.0
,
,
Andy Garcia,632133.0
Elsa Zylberstein,352459.0
Billy Bob Thornton,402003.0
,
,
,
,
Tea Leoni,570118.0
Luke Wilson,318892.0
Bill Pullman,496256.0
,
,
Léa Drucker,370308.0
Sylvie Testud,453379.0
Michel Galabru,1773396.0
Bérénice Bejo,439699.0
,
,
Mathieu Kassovitz,1128188.0
,
Vincent Lacoste,603666.0
Emmanuelle Devos,250375.0
Vincent Lindon,602467.0
Cate Blanchett,1298132.0
,
,
Mathieu Amalric,468160.0
Emmanuelle Devos,250375.0
Juliette Binoche,451561.0
Forest Whitaker,681539.0
Marion Cotillard,1384256.0
Heather Graham,526155.0
Karin Viard,684440.0
,
,
Carole Bouquet,569013.0
François Damiens,909456.0
Karim Leklou,261790.0
Yun-Fat Chow,787207.0
,
,
,
Matt Dillon,446956.0
Uma Thurman,529455.0
Andie MacDowell,591118.0
,
Laurent Lafitte,1030443.0
Vincent Macaigne,200313.0
Ludivine Sagnier,722404.0
,
,
,
Jennifer Aniston,398030.0
Vin Diesel,1382126.0
Jérémy Renier,391891.0
Gérard Jugnot,1106164.0
,
Pierre Niney,1213211.0
,
Jonathan Rhys Meyers,387057.0
Patrick Bruel,1044151.0
Colin Farrell,647831.0
,
,
,
,
,
Philippe Torreton,360439.0
Marina Foïs,775638.0
Martin Lawrence,581671.0
Paul Dano,597291.0
Seth Rogen,231913.0
,
Mads Mikkelsen,1076825.0
,
,
,
,
,
,
Didier Bourdon,1125223.0
,
,
Mathieu Amalric,468160.0
Charles Berling,324520.0
Robert Downey Jr,1143031.0
Keanu Reeves,878836.0
Winona Ryder,580454.0
,
Jennifer Aniston,398030.0
Sam Worthington,1822292.0
William H. Macy,348926.0
,
,
,
Charles Berling,324520.0
Antonio Banderas,650155.0
,
,
Christian Bale,690751.0
Margot Robbie,1286424.0
Matthias Schoenaerts,257126.0
Robert De Niro,704796.0
Rami Malek,1708499.0
Mike Myers,849060.0
Chris Rock,492374.0
,
Jeff Daniels,664310.0
Jesse Eisenberg,792849.0
,
,
,
Zabou Breitman,575630.0
,
Elle Fanning,617697.0
Leonardo DiCaprio,2167821.0
Johnny Depp,1284078.0
John C. Reilly,471670.0
,
,
,
,
,
,
,
Paul Dano,597291.0
Gael Garcia Bernal,195117.0
Karim Leklou,261790.0
Charles Berling,324520.0
Denis Podalydès,489932.0
William H. Macy,348926.0
Emmanuelle Béart,665732.0
,
,
Nick Nolte,368545.0
Robert Redford,866004.0
Emma Thompson,990910.0
Matthew Broderick,363568.0
Uma Thurman,529455.0
,
Ethan Hawke,600844.0
Kristin Scott Thomas,744904.0
,
,
Jean-Pierre Darroussin,561478.0
François Damiens,909456.0
Pierre Richard,1233933.0
,
,
Emma Thompson,990910.0
,
Shia LaBeouf,860922.0
,
,
,
,
Jean-Hugues Anglade,647571.0
Oliver Gourmet,462258.0
,
Géraldine Nakache,773623.0
Robert Downey Jr,1143031.0
Nicole Kidman,659808.0
,
,
,
,
,
,
Virginie Efira,546961.0
Gérard Depardieu,1310040.0
Emmanuelle Seigner,729917.0
,
,
François Berléand,718144.0
,
Robert Downey Jr,1143031.0
Jamie Foxx,956348.0
,
,
,
,
Nicolas Cage,608203.0
,
Pierre Arditi,528709.0
,
,
Jack Black,747587.0
,
Michael Douglas,1018055.0
Ryan Reynolds,855619.0
,
Vincent Macaigne,200313.0
,
,
,
,
,
Ryan Gosling,843454.0
Cuba Gooding Jr.,624628.0
Daniel Craig,1176613.0
,
William H. Macy,348926.0
,
,
,
,
,
,
Gaspard Ulliel,686245.0
Gérard Depardieu,1310040.0
,
,
,
,
,
,
Philippe Torreton,360439.0
Pascal Legitimus,966372.0
Charlotte Rampling,592872.0
,
,
Emmanuelle Devos,250375.0
,
Sabine Azéma,829894.0
,
,
Melvil Poupaud,388416.0
Nicole Garcia,625202.0
Gaspard Ulliel,686245.0
,
,
,
Virginie Ledoyen,537066.0
Denis Podalydès,489932.0
,
,
,
,
Ice Cube,269849.0
Bill Pullman,496256.0
,
,
Kevin Kline,749101.0
Sigourney Weaver,1349798.0
Tobey Maguire,1529110.0
Christina Ricci,431949.0
Elijah Wood,1225316.0
,
,
Eric Bana,519486.0
,
Adèle Exarchopoulos,638867.0
,
,
Oliver Gourmet,462258.0
Ben Stiller,639733.0
Tea Leoni,570118.0
Josh Brolin,980209.0
,
,
,
,
,
,
Michel Piccoli,954409.0
,
,
,
Charlotte Rampling,592872.0
,
Juliette Binoche,451561.0
,
Paul Dano,597291.0
,
,
Benoît Poelvoorde,839930.0
Colin Firth,729197.0
,
,
,
,
,
,
,
Emilie Dequenne,399313.0
Yolande Moreau,869413.0
Isabelle Carré,448247.0
,
,
Nathalie Baye,738247.0
Oliver Gourmet,462258.0
Charles Berling,324520.0
Mathieu Amalric,468160.0
Josiane Balasko,955503.0
,
,
Isabelle Adjani,848811.0
,
,
Dany Boon,2401746.0
Charles Berling,324520.0
Michael Caine,620222.0
Jennifer Garner,867874.0
Adam Sandler,160501.0
Timothée Chalamet,1192156.0
,
,
,
,
Kenneth Branagh,1144969.0
Adrien Brody,609366.0
Rachel Weisz,500260.0
Mark Ruffalo,1113523.0
,
,
Russell Crowe,745619.0
,
,
,
Emily Watson,322618.0
,
Leonardo DiCaprio,2167821.0
Mark Wahlberg,662645.0
Sergi Lopez,262656.0
Nathalie Baye,738247.0
,
,
,
,
Kristen Stewart,1013591.0
,
,
Sylvie Testud,453379.0
,
,
,
Léa Seydoux,875598.0
,
,
Emilie Dequenne,399313.0
,
,
Jeff Bridges,405986.0
Maggie Gyllenhaal,446486.0
Colin Farrell,647831.0
Robert Duvall,588331.0
,
Gaspard Ulliel,686245.0
Emmanuelle Seigner,729917.0
André Dussollier,799227.0
Joe Pesci,1386573.0
,
Joaquin Phoenix,776836.0
Sean Penn,327128.0
Kristin Scott Thomas,744904.0
Cillian Murphy,1146354.0
Laure Calamy,374240.0
Bradley Cooper,849694.0
,
,
Will Ferrell,441872.0
John C. Reilly,471670.0
Seth Rogen,231913.0
Reda Kateb,402472.0
Ludivine Sagnier,722404.0
,
Helena Bonham Carter,1875890.0
Zabou Breitman,575630.0
,
Benoît Poelvoorde,839930.0
Roschdy Zem,464103.0
Ramzy Bedia,961013.0
Vincent Lacoste,603666.0
Jérôme Commandeur,2130424.0
Laure Calamy,374240.0
Ben Affleck,764532.0
Jennifer Lopez,317439.0
Al Pacino,598263.0
Christopher Walken,506535.0
,
,
,
Kev Adams,1422375.0
,
,
,
Dennis Quaid,349308.0
,
Rachel Weisz,500260.0
,
,
,
,
,
Laurence Fishburne,1005574.0
- Queen Latifah,315273.0
,
Benoît Magimel,593227.0
,
,
,
,
,
,
,
,
,
Joaquin Phoenix,776836.0
,
,
Liev Schreiber,599554.0
Vincent Lacoste,603666.0
Michael B. Jordan,1458272.0
André Dussollier,799227.0
,
Dakota Fanning,1011257.0
Guy Pearce,762495.0
,
,
,
Melvil Poupaud,388416.0
Laure Calamy,374240.0
Ramzy Bedia,961013.0
Isabelle Carré,448247.0
Danny DeVito,861486.0
,
,
,
Eric Judor,1024553.0
,
,
,
,
,
,
Mathieu Kassovitz,1128188.0
Audrey Tautou,1284086.0
Jamel Debbouze,2206954.0
Yolande Moreau,869413.0
,
,
Ramzy Bedia,961013.0
Jérôme Commandeur,2130424.0
Eric Judor,1024553.0
Vincent Lacoste,603666.0
,
Amy Adams,756591.0
Frances McDormand,427092.0
Heather Graham,526155.0
Gwyneth Paltrow,1178753.0
John C. Reilly,471670.0
,
,
Mathieu Kassovitz,1128188.0
Vincent Cassel,940708.0
Sigourney Weaver,1349798.0
,
Charlotte Gainsbourg,601736.0
,
Scarlett Johansson,1254402.0
John Travolta,784453.0
,
Vincent Cassel,940708.0
Gérard Depardieu,1310040.0
,
,
Pascal Elbé,391253.0
,
Casey Affleck,933787.0
Matt Damon,1033919.0
Pio Marmaï,488178.0
,
,
,
Jérémy Renier,391891.0
Léa Drucker,370308.0
,
,
Johnny Knoxville,542255.0
,
,
,
,
,
,
,
,
Gad Elmaleh,1513226.0
Cécile De France,644071.0
,
,
,
,
,
,
Léa Seydoux,875598.0
Sylvie Testud,453379.0
,
,
,
,
Helena Bonham Carter,1875890.0
Zabou Breitman,575630.0
,
,
,
,
,
Pio Marmaï,488178.0
Denis Podalydès,489932.0
,
,
,
,
Sylvie Testud,453379.0
,
,
,
Tahar Rahim,520372.0
Karim Leklou,261790.0
,
Monica Bellucci,1182197.0
,
,
,
,
,
,
Matthew McConaughey,559265.0
Naomi Watts,473915.0
Vincent Elbaz,647227.0
Josh Brolin,980209.0
Samuel L. Jackson,1248160.0
Rami Malek,1708499.0
,
Julie Depardieu,521295.0
,
,
Andy Garcia,632133.0
Colin Firth,729197.0
Reese Witherspoon,232971.0
Judi Dench,1242217.0
,
,
,
Léa Drucker,370308.0
Paul Giamatti,537639.0
Oliver Gourmet,462258.0
Mads Mikkelsen,1076825.0
,
,
,
Anthony Hopkins,871117.0
,
,
,
Philip Seymour Hoffman,633872.0
,
,
Jean Rochefort,915380.0
,
Samuel L. Jackson,1248160.0
,
,
,
Emmanuelle Béart,665732.0
Nicole Garcia,625202.0
John C. Reilly,471670.0
,
,
Colin Farrell,647831.0
,
Camille Cottin,372997.0
,
,
,
Susan Sarandon,309901.0
Liv Tyler,1353528.0
Alice Pol,719517.0
Laure Calamy,374240.0
Michèle Laroque,892896.0
,
,
,
Rosamund Pike,578277.0
,
,
,
Christian Slater,531912.0
Robin Williams,949237.0
,
Mélanie Thierry,433945.0
,
,
,
Jonah Hill,519499.0
Rooney Mara,449892.0
Joaquin Phoenix,776836.0
Jack Black,747587.0
,
Catherine Deneuve,804295.0
,
Christina Ricci,431949.0
,
Jim Caviezel,406370.0
,
André Dussollier,799227.0
Fabrice Luchini,783947.0
Yolande Moreau,869413.0
,
,
,
,
Jean-Claude Van Damme,713095.0
,
,
Ahmed Sylla,381997.0
Benoît Magimel,593227.0
Sergi Lopez,262656.0
,
,
Sylvie Testud,453379.0
Michael Douglas,1018055.0
,
Cate Blanchett,1298132.0
Christian Bale,690751.0
Natalie Portman,1348049.0
Antonio Banderas,650155.0
,
,
,
Juliette Binoche,451561.0
Robert Pattinson,1913382.0
,
,
Woody Harrelson,856816.0
Naomi Watts,473915.0
Casey Affleck,933787.0
Liv Tyler,1353528.0
Vincent Elbaz,647227.0
Sara Giraudeau,482049.0
Josiane Balasko,955503.0
,
,
,
,
Sean Penn,327128.0
Jean-Hugues Anglade,647571.0
Louise Bourgoin,501330.0
Charlotte Gainsbourg,601736.0
,
François Berléand,718144.0
,
Willem Dafoe,812428.0
Bryce Dallas Howard,1928550.0
Jean-Marc Barr,538378.0
Jamie Lee Curtis,524071.0
