Titre,Démarrage,Entrées totales,Réalisateur,Pays,Genre,Date de sortie,Classification,Distributeur,Rang toutes exploitations,Rang général,Nb 1ère places hebdo,Nb semaines Top20,Meilleure place hebdo,Acteur principal,Acteur secondaire
mère et fils,17303,38366,,Roumanie,Drame,2014-01-15,Tous publics,Sophie Dulac,,,0,0,,,
mon ami le petit manchot,17604,60808,,Brésil,Film familial,2024-08-07,Tous publics,KMBO,,,0,2,15,Jean Reno,
ondine (2020),17317,45059,,Allemagne,Drame,2020-09-23,Tous publics,Films du Losange,,,0,1,19,,
retour à montauk,17360,35957,,Allemagne,Drame,2017-06-14,Tous publics,Gaumont,,,0,1,16,,
eternal daughter,17362,32066,,Grande-Bretagne,Drame,2023-03-22,Tous publics,Condor Distribution,,,0,0,,,
separate lies,17638,58357,,Grande-Bretagne,Drame,2006-03-29,Tous publics,20th Century Fox,,,0,0,,Emily Watson,
"echo park, l.a.",17363,50754,,Etats-Unis,Drame,2006-07-05,Tous publics,Epicentre films,,,0,0,,,
ainsi va la vie,17655,22664,Rob Reiner,Etats-Unis,Comédie dramatique,2016-09-14,Tous publics,-,,,0,0,,"Michael Douglas, Diane Keaton",
sky,17657,34599,,France,Drame,2016-04-06,Tous publics,Haut et Court,,,0,0,,Diane Kruger,Gilles Lellouche
les initiés,17676,26984,,Etats-Unis,Thriller,2000-09-06,Tous publics,-,,,0,1,17,Vin Diesel,Ben Affleck
where to invade next,17683,29643,Michael Moore,Etats-Unis,Documentaire,2016-09-14,Tous publics,Chrysalide,,,0,0,,,
le miracle du saint inconnu,17005,43209,,Maroc,Comédie dramatique,2020-01-01,Tous publics,Condor Distribution,,,0,0,,,
sisters (2016),17006,20405,,Etats-Unis,Comédie,2016-05-11,Tous publics,Universal,,,0,0,,,
la bataille de solférino,17350,30951,,France,Comédie dramatique,2013-09-18,Tous publics,Shellac,,,0,0,,Vincent Macaigne,
le déserteur (2024),17055,33171,,Israël,Drame,2024-04-24,Tous publics,Sophie Dulac,,,0,0,,,
le sang des innocents,17079,29001,,Italie,Horreur,2002-03-13,Moins de 16 ans,Pretty Pictures,,,0,1,19,,
la voix d'aida,17087,39337,,Allemagne,Drame,2021-09-22,Tous publics,Condor Distribution,,,0,1,20,,
abus de faiblesse,17386,26078,,France,Drame,2014-02-12,Tous publics,Rezo Films,,,0,0,,Isabelle Huppert,
creepy,17090,46529,,Japon,Thriller,2017-06-14,Moins de 12 ans,Eurozoom,,,0,1,17,,
l'affaire marcorelle,17399,50411,,France,Comédie dramatique,2000-09-13,Tous publics,Euripide,,,0,1,20,Mathieu Amalric,
allons enfants,16669,71919,,France,Documentaire,2022-04-13,Tous publics,Le Pacte,,,0,0,,,
luna,16692,33721,,France,Comédie dramatique,2018-04-11,Tous publics,Pyramide,,,0,0,,,
hardball,17049,19629,,Etats-Unis,Drame,2002-07-17,Tous publics,UIP,,,0,0,,Keanu Reeves,"Michael B. Jordan, Diane Lane"
à cause des filles…?,17054,18327,Pascal Thomas,France,Comédie,2019-01-30,Tous publics,Paradis Films,,,0,0,,José Garcia,Pierre Richard
l'incroyable aventure de bella,17057,20175,,Etats-Unis,Film familial,2019-04-10,Tous publics,Sony Pictures,,,0,0,,,Ashley Judd
remember,16722,26396,,Canada,Drame,2016-03-23,Tous publics,ARP Selection,,,0,0,,,
"titli, une chronique indienne",16728,48113,,Inde,Drame,2015-05-06,Tous publics,UFO Distribution,,,0,0,,,
l'incroyable noël de shaun le mouton,16731,292191,,Grande-Bretagne,Animation,2023-11-15,Tous publics,KMBO,,,0,4,8,,
la sicilienne,17093,32912,,Italie,Drame,2009-05-13,Tous publics,Rezo Films,,,0,0,,Gérard Jugnot,
"la danse, le ballet de l'opéra de paris",16738,100204,,France,Documentaire,2009-10-07,Tous publics,Sophie Dulac,,,0,0,,,
tout est possible,16749,44716,,Etats-Unis,Documentaire,2019-10-09,Tous publics,Le Pacte,,,0,0,,,
the world,16223,51337,,Japon,Drame,2005-06-08,Tous publics,Ad vitam,,,0,2,14,,
a cœur battant,16233,27207,,France,Romance,2020-09-30,Tous publics,Condor Distribution,,,0,1,17,,
the wave,16236,24756,,Norvège,Catastrophe,2016-07-27,Tous publics,-,,,0,1,20,,
vent du nord,16257,43617,,Belgique,Comédie dramatique,2018-03-28,Tous publics,KMBO,,,0,0,,,
oh lucy!,16720,33311,,Japon,Comédie dramatique,2018-01-31,Tous publics,Nour Films,,,0,0,,Josh Hartnett,
"limonov, la ballade",16490,30109,,France,Comédie dramatique,2024-12-04,Tous publics,Pathé,,,0,0,,,
when the light breaks,16041,26465,,Islande,Drame,2025-02-19,Tous publics,Jour2Fête,,,0,0,,,
riposte féministe,16229,33862,,France,Documentaire,2022-11-09,Tous publics,Wild Bunch,,,0,0,,,
"ernest cole, photographe",16050,55095,,Etats-Unis,Documentaire,2024-12-25,Tous publics,Condor Distribution,,,0,0,,,
la terre outragée,16051,70449,,Ukraine,Drame,2012-03-28,Tous publics,Le Pacte,,,0,1,16,,
les fantômes du titanic,16247,35605,James Cameron,Etats-Unis,Documentaire,2003-09-10,Tous publics,UFD,,,0,0,,,
lady vegas - les mémoires d'une joueuse,16256,27161,Stephen Frears,Etats-Unis,Comédie dramatique,2012-08-08,Tous publics,Wild Bunch,,,0,1,19,"Bruce Willis, Catherine Zeta Jones",Vince Vaughn
le mystère des pingouins,16051,51865,,Japon,Animation,2019-08-14,Tous publics,Wild Bunch,,,0,1,19,,
zombi child,16056,28911,,France,Drame,2019-06-12,Tous publics,Ad vitam,,,0,1,19,,
palo alto,16370,35468,,Etats-Unis,Drame,2014-06-11,Tous publics,Pathé,,,0,0,,James Franco,Val Kilmer
baaria,16396,22933,,Italie,Comédie,2010-06-16,Tous publics,Quinta Distribution,,,0,0,,,
un conte peut en cacher un autre,16402,266026,,France,Animation,2017-10-11,Tous publics,Films du Préau,,,0,2,18,,
le voyage dans la lune,16061,72337,,Norvège,Animation,2019-11-06,Tous publics,KMBO,,,0,0,,,
igby,16478,29187,,Etats-Unis,Comédie,2003-05-07,Moins de 12 ans,Bodega Films,,,0,0,,,"Ryan Phillippe, Susan Sarandon"
apnée,16073,33257,,France,Comédie,2016-10-19,Tous publics,Shellac,,,0,0,,,
riverboom,15726,39795,,Suisse,Documentaire,2024-09-25,Tous publics,Zinc,,,0,0,,,
la danza de la realidad,15734,61084,,Chili,Drame,2013-09-04,Tous publics,Pathé,,,0,0,,,
la belle de gaza,15735,31675,,France,Documentaire,2024-05-29,Tous publics,Pyramide,,,0,1,20,,
une vie tranquille,15750,28161,,Italie,Drame,2011-08-03,Tous publics,Bellissima Films,,,0,1,20,,
ma'rosa,15805,34866,,Philippines,Drame,2016-11-30,Tous publics,Pyramide,,,0,0,,,
bellflower,15825,37904,,Etats-Unis,Thriller,2012-03-21,Tous publics,UFO Distribution,,,0,1,20,,
hijack stories,15834,40065,,Afrique du Sud,Comédie dramatique,2001-07-04,Tous publics,Océan Films,,,0,0,,,
un monde,15718,51565,,Belgique,Drame,2022-01-26,Tous publics,-,,,0,0,,Karim Leklou,
fortunata,15405,31128,,Italie,Comédie dramatique,2018-01-24,Tous publics,Paname Distribution,,,0,0,,,
ceci est mon corps,15727,21331,,France,Drame,2001-08-29,Tous publics,Gémini Films,,,0,0,,,"Annie Girardot, Mélanie Laurent"
l'arche de noé (2023),15732,23261,,France,Comédie dramatique,2023-11-22,Tous publics,UGC Distribution,,,0,0,,Valérie Lemercier,
les jours venus,15413,25533,,France,Comédie dramatique,2015-02-04,Tous publics,Films du Losange,,,0,0,,,
i am not a witch,15426,39620,,Grande-Bretagne,Drame,2017-12-27,Tous publics,Pyramide,,,0,0,,,
astrid,15437,29761,,Suède,Drame,2019-05-08,Tous publics,ARP Selection,,,0,0,,,
petite fleur,15757,29497,,France,Comédie,2022-06-08,Tous publics,KMBO,,,0,1,16,Melvil Poupaud,Sergi Lopez
brick,15759,24558,Rian Johnson,Etats-Unis,Drame,2006-08-16,Tous publics,Mars Distribution,,,0,0,,,
disco boy,15437,36045,,France,Drame,2023-05-03,Tous publics,KMBO,,,0,0,,,
l'amour a ses raisons,15798,18540,,Italie,Romance,2011-06-15,Tous publics,Bellissima Films,,,0,0,,"Monica Bellucci, Robert De Niro",
les lignes de wellington,15803,37419,,Portugal,Drame,2012-11-21,Tous publics,Alfama Films,,,0,0,,"John Malkovich, Melvil Poupaud","Vincent Perez, Elsa Zylberstein"
guibord s'en va-t-en guerre,15463,37105,,Canada,Comédie,2016-07-27,Tous publics,Happiness Distribution,,,0,0,,,
dounia et la princesse d’alep,15477,52205,,France,Animation,2023-02-01,Tous publics,Haut et Court,,,0,0,,,
les oubliés,15479,28197,,Danemark,Guerre,2017-03-01,Tous publics,Bac Films,,,0,0,,,
l'histoire du géant timide,15494,40214,,Islande,Comédie dramatique,2016-02-24,Tous publics,ARP Selection,,,0,0,,,
bonjour l’asile,15205,26835,,France,Comédie,2025-02-26,Tous publics,UFO Distribution,,,0,0,,,
tempura,15217,58969,,Japon,Comédie,2022-07-20,Tous publics,Art House,,,0,1,20,,
traviata et nous,15226,52938,,France,Musical,2012-10-24,Tous publics,Sophie Dulac,,,0,0,,,
mercenaire,15229,36156,,France,Drame,2016-10-05,Tous publics,Ad vitam,,,0,0,,,
lola (2010),15234,53356,,France,Drame,2010-05-05,Tous publics,Equation,,,0,0,,,
a girl at my door,15273,30957,,Corée du Sud,Drame,2014-11-05,Tous publics,Epicentre films,,,0,0,,,
une pure coïncidence,15275,50339,,France,Documentaire,2002-05-29,Tous publics,Films du Losange,,,0,0,,,
le sens de l'humour,15280,32473,,France,Comédie dramatique,2014-02-26,Tous publics,Pyramide,,,0,0,,,
"si tu meurs, je te tue",15290,32050,,France,Drame,2011-03-23,Tous publics,Océan Films,,,0,1,20,,
xenia,15299,56399,,Grèce,Comédie dramatique,2014-06-18,Tous publics,Pyramide,,,0,1,19,,
"chien pourri, la vie à paris !",15304,64358,,France,Animation,2020-10-07,Tous publics,KMBO,,,0,3,17,,
cercle intime,15017,30476,,Australie,Thriller,2001-08-15,Moins de 12 ans,Studiocanal,,,0,1,15,,
diamond island,15028,35042,,France,Drame,2016-12-28,Tous publics,Films du Losange,,,0,0,,,
9 songs,15229,34591,Michael Winterbottom,Grande-Bretagne,X - Erotique,2005-03-02,Moins de 18 ans,Pan-Européenne,,,0,0,,,
les espiègles,15043,58482,,Lettonie,Animation,2016-02-10,Tous publics,Cinema Public,,,0,0,,,
l'air de la mer rend libre,15054,43562,,France,Drame,2023-10-04,Tous publics,Pyramide,,,0,1,20,,
no other land,15069,42275,,Palestine,Documentaire,2024-11-13,Tous publics,-,,,0,0,,,
a moi seule,15302,32012,,France,Drame,2012-04-04,Tous publics,Pyramide,,,0,0,,Reda Kateb,
gold,15074,39136,,Allemagne,Western,2013-07-24,Tous publics,Happiness Distribution,,,0,1,17,,
hard day,14747,25877,,Corée du Sud,Thriller,2015-01-07,Tous publics,Bodega Films,,,0,0,,,
in this world,15018,38896,Michael Winterbottom,Grande-Bretagne,Drame,2003-10-29,Tous publics,Haut et Court,,,0,0,,,
ne fais pas ça !,15027,20101,,France,Comédie dramatique,2004-03-24,Tous publics,MK2 Diffusion,,,0,0,,Nicole Garcia,
le soupir des vagues,14773,25541,,Japon,Romance,2021-08-04,Tous publics,Art House,,,0,0,,,
un été italien,15033,29349,Michael Winterbottom,Etats-Unis,Drame,2009-04-15,Tous publics,Diaphana,,,0,0,,Colin Firth,
de force,15035,15773,,France,Thriller,2011-10-26,Tous publics,Rezo Films,,,0,0,,Isabelle Adjani,
la passion d'augustine,14802,54794,,Canada,Drame,2016-03-30,Tous publics,KMBO,,,0,0,,,
la sorcière dans les airs,15074,54711,,Grande-Bretagne,Animation,2013-11-27,Tous publics,Films du Préau,,,0,0,,,
a chiara,14821,33378,,Italie,Drame,2022-04-13,Tous publics,Haut et Court,,,0,0,,,
le genou d'ahed,14835,31077,,France,Drame,2021-09-15,Tous publics,Pyramide,,,0,0,,,
plan 75,14494,43757,,Japon,Drame,2022-09-07,Tous publics,Eurozoom,,,0,0,,,
vue sur mer,14752,16626,,Etats-Unis,Drame,2015-12-09,Tous publics,Universal,,,0,0,,"Angelina Jolie, Brad Pitt","Niels Arestrup, Mélanie Laurent"
l'art d'être heureux,14768,29206,,Belgique,Comédie,2024-10-30,Tous publics,KMBO,,,0,0,,"Camille Cottin, François Damiens, Benoît Poelvoorde",
où est anne frank !,14543,34085,,Belgique,Animation,2021-12-08,Tous publics,Le Pacte,,,0,0,,,
little joe,14545,22838,,Autriche,Science Fiction,2019-11-13,Tous publics,Bac Films,,,0,0,,,
la tête froide,14547,32235,,France,Drame,2024-01-17,Tous publics,UFO Distribution,,,0,0,,,
flee,14556,28536,,Danemark,Animation,2022-08-31,Tous publics,Haut et Court,,,0,0,,,
sorry to bother you,14814,25553,,Etats-Unis,Comédie,2019-01-30,Tous publics,Universal,,,0,0,,,Danny Glover
after yang,14818,33608,,Etats-Unis,Science Fiction,2022-07-06,Tous publics,Condor Distribution,,,0,1,18,Colin Farrell,
onoda - 10 000 nuits dans la jungle,14592,45512,,Japon,Drame,2021-07-21,Tous publics,Le Pacte,,,0,1,19,,
le chant de la fidele chunhyang,14592,28750,,Corée du Sud,Drame,2000-11-22,Tous publics,Haut et Court,,,0,0,,,
l'ombre de goya,14138,61714,,France,Documentaire,2022-09-21,Tous publics,Epicentre films,,,0,0,,,
spectateurs !,14511,23324,Arnaud Desplechin,France,Drame,2025-01-15,Tous publics,Films du Losange,,,0,0,,Mathieu Amalric,
hôtesse à tout prix,14531,18988,,Etats-Unis,Romance,2003-10-01,Tous publics,TFM Distribution,,,0,0,,"Gwyneth Paltrow, Mark Ruffalo",Mike Myers
brillantes,14143,27594,,France,Comédie dramatique,2023-01-18,Tous publics,Alba Longa,,,0,0,,,
medianeras,14163,29389,,Espagne,Romance,2011-06-01,Tous publics,Jour2Fête,,,0,1,19,,
les chambres rouges,14171,30219,,Canada,Thriller,2024-01-17,Moins de 12 ans,-,,,0,0,,,
dancing in jaffa,14172,28629,,Etats-Unis,Documentaire,2014-04-02,Tous publics,Pretty Pictures,,,0,0,,,
la terre et l'ombre,14174,38254,,Colombie,Drame,2016-02-03,Tous publics,Pyramide,,,0,0,,,
une femme iranienne,14181,38795,,Iran,Drame,2015-05-13,Tous publics,Outplay,,,0,0,,,
les mille et une nuits - l'inquiet,14199,52010,,Portugal,Drame,2015-06-24,Tous publics,Shellac,,,0,2,19,,
fortuna,14234,34633,,Suisse,Drame,2018-09-19,Tous publics,Nour Films,,,0,0,,,
le prix à payer (2015),14245,52544,,Canada,Documentaire,2015-02-04,Tous publics,ARP Selection,,,0,0,,,
bayala,14262,68213,,Allemagne,Animation,2020-02-05,Tous publics,Septième Factory,,,0,0,,,
ma france à moi,14595,28585,,France,Comédie dramatique,2023-12-20,Tous publics,Pan-Européenne,,,0,0,,Fanny Ardant,
indes galantes,13847,67033,,France,Documentaire,2021-06-23,Tous publics,Pyramide,,,0,0,,,
la jeune fille sans mains,13905,38108,,France,Animation,2016-12-14,Tous publics,Shellac,,,0,0,,,
la fiancée du désert,13915,40069,,Argentine,Drame,2017-12-13,Tous publics,Memento Films,,,0,0,,,
wesh wesh qu'est-ce qui se passe ?,13931,69004,,France,Comédie dramatique,2002-04-30,Tous publics,Haut et Court,,,0,1,20,,
wilbur,14200,35585,,Danemark,Drame,2004-12-01,Tous publics,Films du Losange,,,0,0,,,Mads Mikkelsen
anti-squat,14210,22900,,France,Drame,2023-09-06,Tous publics,Diaphana,,,0,0,,Louise Bourgoin,
"varsovie 83, une affaire d'état",13976,28123,,Pologne,Drame,2022-05-04,Tous publics,Memento Films,,,0,0,,,
w.e.,13996,22062,,Grande-Bretagne,Drame,2012-05-09,Tous publics,Pretty Pictures,,,0,1,17,,
"un jour avec, un jour sans",14002,29026,,Corée du Sud,Drame,2016-02-17,Tous publics,Acacias,,,0,0,,,
seule sur la plage la nuit,13614,13876,,Corée du Sud,Drame,2018-01-10,Tous publics,Capricci Films,,,0,0,,,
le secret de la chambre noire,13825,21780,,France,Drame,2017-03-08,Tous publics,Version Originale,,,0,0,,"Oliver Gourmet, Tahar Rahim",Mathieu Amalric
la chasse à l'ours,13615,136302,,Grande-Bretagne,Animation,2018-10-03,Tous publics,KMBO,,,0,0,,,
l'odyssée de choum,13619,91871,,France,Animation,2020-01-29,Tous publics,Films du Préau,,,0,0,,,
la fine équipe,13666,15280,,France,Comédie,2016-11-30,Tous publics,Condor Distribution,,,0,0,,,
felicità,13933,37449,,France,Comédie,2020-07-15,Tous publics,Rezo Films,,,0,2,15,Pio Marmaï,
le portrait interdit,13945,53104,,France,Drame,2017-12-20,Tous publics,Rezo Films,,,0,0,,Melvil Poupaud,
les bonnes manières,13676,25380,,Brésil,Fantasy,2018-03-21,Moins de 12 ans,Jour2Fête,,,0,0,,,
le roi de l'évasion,13682,29068,,France,Drame,2009-07-15,Tous publics,Films du Losange,,,0,1,20,,
le voyage à panama,13691,93586,,Allemagne,Animation,2008-02-20,Tous publics,Gébéka,,,0,0,,,
eva en août,13362,42385,,Espagne,Drame,2020-08-05,Tous publics,-,,,0,1,20,,
une femme heureuse,13364,25978,,Grande-Bretagne,Drame,2018-04-25,Tous publics,KMBO,,,0,0,,,
le concours,13414,32556,,France,Documentaire,2017-02-08,Tous publics,Sophie Dulac,,,0,0,,,
nuits d'ivresse printanière,13419,31086,,Chine,Comédie dramatique,2010-04-14,Tous publics,Le Pacte,,,0,0,,,
inside,13450,18549,,Espagne,Drame,2012-07-04,Tous publics,Haut et Court,,,0,0,,,
the smell of us,13460,26965,,France,Drame,2015-01-14,Moins de 16 ans,Jour2Fête,,,0,0,,,
la belle endormie,13690,28094,,Italie,Drame,2013-04-10,Tous publics,Bellissima Films,,,0,0,,Isabelle Huppert,
les ames calines,13708,22191,,,,2001-12-05,Tous publics,Diaphana,,,0,0,,François Berléand,
sur la plage de chesil,13322,22627,,Etats-Unis,Drame,2018-08-15,Tous publics,Mars Distribution,,,0,0,,,Emily Watson
first date,13067,20162,,Etats-Unis,Romance,2016-08-31,Tous publics,Happiness Distribution,,,0,0,,,
l'ours et le magicien,13067,55799,,Lettonie,Animation,2009-10-28,Tous publics,Cinema Public,,,0,0,,,
trishna,13384,30779,Michael Winterbottom,Grande-Bretagne,Drame,2012-06-13,Tous publics,Bac Films,,,0,0,,,
cœurs purs,13081,32399,,Italie,Romance,2018-01-03,Tous publics,UFO Distribution,,,0,0,,,
the souvenir,13082,30160,,Grande-Bretagne,Drame,2022-02-02,Tous publics,Condor Distribution,,,0,0,,,
l'ecole des dragueurs,13433,16579,Todd Phillips,Etats-Unis,Comédie,2007-05-16,Tous publics,TFM Distribution,,,0,0,,Billy Bob Thornton,
moonwalkers,13439,17823,,Grande-Bretagne,Comédie,2016-03-02,Tous publics,Mars Distribution,,,0,0,,Ron Perlman,
a united kingdom,13443,27738,,France,Romance,2017-03-29,Tous publics,Pathé,,,0,0,,Rosamund Pike,
dans la tête de charles swan iii,13446,20566,,Etats-Unis,Comédie,2013-07-24,Tous publics,UFO Distribution,,,0,1,18,Charlie Sheen,"Patricia Arquette, Bill Murray"
kill list,13091,22990,,Grande-Bretagne,Thriller,2012-07-11,Moins de 16 ans,Le Pacte,,,0,0,,,
senses 5,12881,33799,,Japon,Drame,2018-05-16,Tous publics,-,,,0,0,,,
jean-michel le caribou et les histoires d'amour interd.,,61203,,France,Animation,2022-02-09,Tous publics,Cinema Public,,,0,0,,,
une enfance,12916,25083,,France,Drame,2015-09-23,Tous publics,Films du Losange,,,0,0,,,
alienoid - l'affrontement,12970,18048,,Corée du Sud,Science Fiction,2024-08-28,Tous publics,Condor Distribution,,,0,0,,,
histoire de judas,12980,28717,,France,Drame,2015-04-08,Tous publics,Potemkine Films,,,0,0,,,
une femme de notre temps,13090,19665,,France,Drame,2022-10-05,Tous publics,Rezo Films,,,0,0,,Sophie Marceau,
la possibilité d'une île,13093,14877,,France,Science Fiction,2008-09-10,Tous publics,Bac Films,,,0,0,,Benoît Magimel,
repo men,12880,18024,,Etats-Unis,Science Fiction,2010-07-14,Moins de 12 ans,Universal,,,0,0,,"Jude Law, Liev Schreiber, Forest Whitaker",
tu choisiras la vie,12629,25532,,France,Drame,2023-01-25,Tous publics,-,,,0,0,,,
le bonheur est pour demain (2024),12916,18994,,France,Drame,2024-01-31,Tous publics,Paradis Films,,,0,0,,Béatrice Dalle,
un tramway à jérusalem,12934,23420,,Israël,Comédie dramatique,2019-04-24,Tous publics,UGC Distribution,,,0,0,,Mathieu Amalric,
#le nom de la rose (rep. 2024),,33318,Jean-Jacques Annaud,France,Drame,2024-02-21,Tous publics,Acacias,,,0,0,,"Sean Connery, Christian Slater",Ron Perlman
may in the summer,12950,21340,,Jordanie,Comédie dramatique,2014-05-07,Tous publics,Memento Films,,,0,0,,,Bill Pullman
la prima cosa bella,12652,29867,,Italie,Comédie,2011-06-29,Tous publics,Wild Bunch,,,0,0,,,
masaan,12660,26314,,Inde,Drame,2015-06-24,Tous publics,Pathé,,,0,1,20,,
la voix du pardon,12985,28358,,Etats-Unis,Film familial,2019-05-22,Tous publics,Saje Distribution,,,0,1,19,Dennis Quaid,
le quatuor à cornes là-haut sur la montagne,12670,46777,,France,Animation,2021-11-17,Tous publics,Cinema Public,,,0,0,,,
24 mesures,13002,16353,,France,Drame,2007-12-05,Tous publics,MK2 Diffusion,,,0,0,,Benoît Magimel,
ma ma,12629,22201,,Espagne,Drame,2016-06-08,Tous publics,KMBO,,,0,0,,Penelope Cruz,
blue jean,12376,32269,,Grande-Bretagne,Drame,2023-04-19,Tous publics,UFO Distribution,,,0,0,,,
mazinger z,12415,25413,,Japon,Animation,2017-11-22,Tous publics,Eurozoom,,,0,0,,,
la nuit du verre d’eau,12657,30287,,France,Drame,2023-06-14,Tous publics,Jour2Fête,,,0,0,,Nathalie Baye,
la nuit venue,12430,23063,,France,Drame,2020-07-15,Tous publics,Jour2Fête,,,0,1,16,,
la défense loujine,12666,21400,,Grande-Bretagne,Drame,2001-04-25,Tous publics,UFD,,,0,0,,Emily Watson,
slocum et moi,12447,35195,,France,Animation,2025-01-29,Tous publics,Gébéka,,,0,0,,,
okko et les fantômes,12031,60321,,Japon,Animation,2018-09-12,Tous publics,Eurozoom,,,0,0,,,
torpedo,12319,16902,,France,Comédie,2012-03-21,Tous publics,Bac Films,,,0,0,,François Damiens,
criminal (2005),12358,13695,,Etats-Unis,Thriller,2005-01-19,Tous publics,Warner Bros.,,,0,0,,Maggie Gyllenhaal,
metro manila,12043,28729,,Grande-Bretagne,Thriller,2013-07-17,Tous publics,Haut et Court,,,0,0,,,
the lookout,12386,14349,,Etats-Unis,Thriller,2007-06-27,Tous publics,Walt Disney Pictures,,,0,0,,"Jeff Daniels, Joseph Gordon-Levitt",
je suis un no man's land,12389,20707,,France,Comédie,2011-01-26,Tous publics,Sophie Dulac,,,0,0,,,
le trésor,12047,27094,,Roumanie,Comédie,2016-02-10,Tous publics,Le Pacte,,,0,0,,,
une part d'ombre,12048,25112,,Belgique,Thriller,2019-05-22,Tous publics,-,,,0,1,20,,
les mauvaises herbes,12055,27204,,Canada,Comédie,2017-04-05,Tous publics,Happiness Distribution,,,0,0,,,
qu'un seul tienne et les autres suivront,12438,25211,,France,Comédie dramatique,2009-12-09,Tous publics,Rezo Films,,,0,0,,Reda Kateb,
